gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7426.6,7744.459999999999,7747.8,7601.733333333333,7888.813333333334,6922.0
1,7400.8,7724.846,7728.5,7579.106666666664,7867.953333333333,6922.0
2,7370.4,7695.417999999998,7692.7,7551.066666666666,7844.92,6922.0
3,7355.4,7670.758,7679.7,7536.759999999999,7798.806666666666,6922.0
4,7340.8,7656.997999999998,7666.2,7516.426666666668,7790.706666666667,6922.0
5,7329.0,7637.972,7648.2,7492.526666666665,7773.94,6922.0
6,7323.2,7621.314,7622.9,7481.459999999999,7759.953333333334,6922.0
7,7309.8,7603.9,7609.9,7463.946666666668,7741.386666666667,6922.0
8,7305.4,7582.469999999999,7596.8,7438.0,7717.026666666667,6922.0
9,7301.8,7566.361999999999,7577.7,7425.313333333334,7699.613333333333,6922.0
10,7298.6,7548.375999999999,7559.7,7404.346666666666,7686.573333333332,6922.0
11,7297.0,7524.603999999999,7527.0,7384.146666666666,7664.9333333333325,6922.0
12,7283.6,7511.007999999999,7510.1,7373.533333333331,7653.313333333334,6922.0
13,7280.0,7502.267999999998,7502.8,7368.42,7644.426666666668,6922.0
14,7271.4,7493.436,7496.4,7359.153333333333,7630.166666666666,6922.0
15,7264.8,7481.9039999999995,7483.9,7351.586666666667,7616.4800000000005,6922.0
16,7261.2,7461.643999999998,7455.4,7332.846666666666,7600.4400000000005,6922.0
17,7256.6,7446.37,7434.5,7326.746666666666,7586.993333333334,6922.0
18,7247.2,7434.524,7419.8,7316.659999999999,7576.366666666667,6922.0
19,7242.8,7410.956000000001,7382.7,7305.446666666666,7548.966666666667,6922.0
20,7240.0,7389.508,7371.2,7297.946666666665,7508.866666666667,6922.0
21,7229.4,7376.395999999999,7357.7,7286.413333333333,7491.5199999999995,6922.0
22,7224.0,7368.852000000001,7349.0,7277.82,7487.4,6922.0
23,7217.0,7367.553999999999,7341.7,7273.6866666666665,7494.5,6922.0
24,7210.2,7356.043999999999,7331.0,7263.633333333334,7479.146666666667,6922.0
25,7205.2,7343.6720000000005,7321.7,7254.26,7461.793333333333,6922.0
26,7203.6,7340.844,7323.0,7247.333333333333,7460.533333333333,6922.0
27,7198.6,7328.660000000001,7310.2,7241.539999999998,7443.073333333334,6922.0
28,7191.6,7326.360000000001,7302.6,7236.506666666665,7446.459999999999,6922.0
29,7190.0,7323.5199999999995,7300.5,7231.219999999998,7449.433333333334,6922.0
30,7187.2,7317.928000000002,7285.5,7224.62,7451.733333333333,6922.0
31,7183.2,7317.303999999999,7285.4,7222.413333333333,7452.486666666666,6922.0
32,7167.4,7310.469999999999,7278.5,7217.053333333332,7443.673333333334,6922.0
33,7167.4,7293.901999999999,7267.5,7213.133333333334,7412.0666666666675,6922.0
34,7162.0,7290.609999999999,7257.1,7210.7733333333335,7413.506666666666,6922.0
35,7160.4,7291.9619999999995,7256.9,7207.253333333334,7423.246666666666,6922.0
36,7150.4,7290.299999999998,7255.5,7206.506666666666,7421.333333333333,6922.0
37,7149.8,7290.493999999999,7253.2,7203.140000000001,7423.540000000001,6922.0
38,7143.6,7289.9039999999995,7249.5,7202.746666666669,7427.426666666666,6922.0
39,7143.6,7286.754000000003,7246.7,7201.293333333335,7420.326666666666,6922.0
40,7143.6,7287.290000000001,7247.8,7201.013333333334,7422.74,6922.0
41,7143.4,7279.822,7245.1,7196.5199999999995,7408.626666666666,6922.0
