gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7427.2,7761.379999999999,7763.7,7615.686666666668,7906.459999999999,6922.0
1,7414.4,7755.594,7758.9,7612.0199999999995,7897.06,6922.0
2,7396.8,7756.384,7759.2,7609.3,7901.2,6922.0
3,7390.8,7758.701999999999,7766.0,7605.960000000001,7909.966666666667,6922.0
4,7388.8,7760.770000000001,7765.5,7609.94,7906.773333333333,6922.0
5,7374.8,7746.781999999999,7750.9,7593.62,7896.526666666667,6922.0
6,7373.6,7758.978,7768.8,7603.793333333333,7909.346666666667,6922.0
7,7370.4,7754.668,7761.1,7601.6866666666665,7903.426666666666,6922.0
8,7367.0,7752.109999999999,7759.9,7589.506666666666,7905.206666666667,6922.0
9,7358.8,7750.81,7754.4,7590.946666666668,7909.160000000001,6922.0
10,7354.6,7752.18,7758.8,7595.76,7905.1799999999985,6922.0
11,7354.6,7757.5,7758.5,7610.92,7906.913333333333,6922.0
12,7354.6,7752.897999999999,7761.8,7604.2733333333335,7898.226666666667,6922.0
13,7354.6,7757.474000000002,7765.5,7605.313333333332,7905.339999999999,6922.0
14,7354.6,7754.216,7762.8,7600.219999999999,7903.759999999999,6922.0
15,7352.0,7750.986000000002,7759.2,7591.333333333333,7904.9866666666685,6922.0
16,7347.2,7758.3820000000005,7762.8,7607.533333333335,7906.5666666666675,6922.0
17,7344.8,7748.770000000001,7755.8,7590.7333333333345,7900.0,6922.0
18,7344.8,7744.602000000001,7746.4,7597.766666666667,7892.293333333333,6922.0
19,7344.8,7746.226,7747.0,7594.24,7902.393333333332,6922.0
20,7344.6,7750.611999999999,7756.9,7599.706666666667,7896.539999999999,6922.0
21,7344.6,7754.424000000001,7758.6,7596.966666666669,7908.426666666666,6922.0
22,7332.2,7751.910000000001,7755.7,7596.473333333333,7903.3,6922.0
23,7329.6,7745.693999999999,7752.1,7594.626666666668,7893.346666666666,6922.0
24,7329.4,7750.773999999999,7752.3,7595.373333333334,7906.2,6922.0
25,7329.4,7754.942000000001,7759.9,7601.786666666667,7907.5999999999985,6922.0
26,7329.4,7753.114,7755.7,7601.540000000001,7902.013333333333,6922.0
27,7329.4,7747.5599999999995,7756.7,7589.739999999998,7900.2266666666665,6922.0
28,7322.2,7755.674000000001,7762.2,7600.353333333334,7905.360000000001,6922.0
29,7321.8,7755.589999999999,7764.5,7598.993333333334,7904.479999999999,6922.0
30,7321.8,7751.623999999999,7754.0,7600.166666666667,7900.9800000000005,6922.0
31,7321.8,7754.6280000000015,7760.5,7599.886666666667,7905.246666666668,6922.0
32,7321.8,7759.486,7765.2,7607.926666666666,7905.906666666667,6922.0
33,7321.8,7745.459999999999,7753.1,7591.280000000001,7894.7666666666655,6922.0
34,7321.8,7755.731999999999,7764.0,7604.199999999999,7903.780000000002,6922.0
35,7321.8,7756.575999999998,7764.4,7603.7,7904.619999999998,6922.0
36,7321.6,7756.3139999999985,7764.8,7602.660000000001,7904.779999999999,6922.0
37,7313.4,7753.7159999999985,7760.0,7603.8,7898.433333333334,6922.0
38,7313.4,7752.348000000001,7754.6,7596.76,7906.053333333332,6922.0
39,7313.4,7751.997999999998,7757.4,7597.579999999999,7906.426666666666,6922.0
40,7298.6,7752.346,7762.4,7593.693333333334,7903.353333333333,6922.0
41,7298.6,7759.759999999999,7771.8,7607.153333333334,7903.526666666667,6922.0
42,7298.6,7753.605999999998,7760.6,7601.366666666666,7898.899999999999,6922.0
43,7296.0,7757.3279999999995,7765.1,7605.353333333333,7901.913333333333,6922.0
44,7296.0,7754.8,7760.8,7603.12,7903.12,6922.0
45,7296.0,7761.635999999999,7769.8,7608.953333333334,7906.566666666666,6922.0
46,7296.0,7754.596,7759.8,7601.553333333334,7903.333333333334,6922.0
47,7296.0,7756.844,7762.2,7602.066666666666,7906.379999999999,6922.0
48,7291.0,7750.834000000001,7762.5,7592.106666666667,7904.406666666667,6922.0
49,7291.0,7753.054000000001,7758.1,7592.413333333335,7909.506666666666,6922.0
50,7286.2,7755.960000000001,7761.7,7604.393333333335,7903.346666666666,6922.0
51,7286.2,7755.464,7765.1,7597.593333333333,7906.2,6922.0
52,7286.2,7748.626000000001,7745.0,7594.386666666667,7907.673333333334,6922.0
53,7286.2,7751.746000000001,7753.7,7598.326666666666,7904.553333333334,6922.0
54,7286.2,7754.424000000001,7762.7,7597.366666666666,7905.846666666667,6922.0
55,7286.2,7752.073999999999,7760.8,7598.9800000000005,7899.1933333333345,6922.0
56,7286.2,7752.312,7763.1,7597.606666666667,7899.173333333334,6922.0
57,7286.2,7751.936,7756.6,7602.393333333332,7898.406666666667,6922.0
58,7286.2,7755.080000000002,7764.3,7592.366666666667,7913.539999999999,6922.0
59,7286.2,7746.181999999999,7752.3,7583.353333333334,7902.846666666666,6922.0
60,7286.2,7751.9220000000005,7758.1,7594.853333333334,7905.259999999999,6922.0
61,7286.2,7748.334000000001,7753.8,7600.333333333333,7896.740000000001,6922.0
62,7286.2,7759.56,7765.9,7606.1866666666665,7910.7333333333345,6922.0
63,7286.2,7751.1720000000005,7755.4,7605.1866666666665,7896.333333333333,6922.0
64,7285.4,7760.431999999999,7768.9,7602.206666666667,7912.206666666665,6922.0
65,7285.4,7753.652000000002,7759.1,7602.619999999998,7903.846666666666,6922.0
66,7285.4,7758.414,7765.2,7604.346666666667,7908.959999999999,6922.0
67,7285.4,7764.036000000002,7767.7,7610.2333333333345,7914.139999999999,6922.0
68,7285.4,7750.408,7757.6,7591.486666666667,7903.653333333334,6922.0
69,7285.4,7745.176000000001,7751.0,7586.246666666668,7898.2333333333345,6922.0
70,7285.4,7747.312,7750.5,7587.76,7903.473333333333,6922.0
71,7284.6,7759.6500000000015,7772.3,7601.953333333333,7906.7266666666665,6922.0
72,7284.6,7754.5160000000005,7763.5,7599.406666666667,7904.840000000001,6922.0
73,7284.6,7745.797999999998,7751.5,7589.58,7897.386666666665,6922.0
74,7284.6,7751.636000000001,7754.1,7601.213333333333,7901.073333333334,6922.0
75,7284.6,7757.81,7761.0,7606.74,7911.026666666667,6922.0
76,7284.6,7754.6720000000005,7759.9,7603.659999999999,7902.860000000001,6922.0
77,7284.6,7750.086,7756.4,7596.353333333334,7897.719999999999,6922.0
78,7284.6,7753.668,7760.6,7593.613333333333,7907.006666666668,6922.0
79,7284.6,7755.084,7756.6,7601.4800000000005,7908.393333333333,6922.0
80,7284.6,7757.534,7763.4,7603.133333333333,7906.780000000001,6922.0
