gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7465.8,7711.714,7712.1,7578.333333333336,7843.966666666665,6922.0
1,7465.8,7665.688,7671.7,7549.013333333334,7783.4400000000005,6922.0
2,7465.8,7618.002000000002,7610.1,7515.666666666666,7725.240000000001,6922.0
3,7465.8,7576.32,7572.2,7490.093333333335,7669.093333333335,6922.0
4,7465.8,7540.82,7541.1,7475.013333333333,7618.1799999999985,6922.0
5,7465.8,7515.020000000001,7496.2,7468.979999999999,7581.126666666668,6922.0
6,7465.8,7489.301999999999,7472.8,7465.8,7531.160000000001,6922.0
7,7465.8,7477.663999999999,7466.4,7465.8,7501.646666666665,6922.0
8,7465.8,7469.537999999996,7465.8,7465.8,7478.0666666666675,6922.0
9,7465.8,7466.607999999996,7465.8,7465.8,7468.493333333334,6922.0
10,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
11,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
12,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
13,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
14,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
15,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
16,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
17,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
18,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
19,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
20,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
21,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
22,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
23,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
24,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
25,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
26,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
27,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
28,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
29,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
30,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
31,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
32,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
33,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
34,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
35,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
36,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
37,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
38,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
39,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
40,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
41,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
42,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
43,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
44,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
45,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
46,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
47,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
48,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
49,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
50,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
51,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
52,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
53,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
54,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
55,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
56,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
57,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
58,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
59,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
60,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
61,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
62,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
63,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
64,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
65,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
66,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
67,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
68,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
69,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
70,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
71,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
72,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
73,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
74,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
75,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
76,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
77,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
78,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
79,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
80,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
81,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
82,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
83,7465.8,7465.799999999996,7465.8,7465.8,7465.8,6922.0
