gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7444.6,7747.156000000001,7749.3,7597.993333333334,7894.413333333333,6922.0
1,7411.6,7727.763999999998,7735.3,7584.346666666666,7867.079999999999,6922.0
2,7397.4,7699.175999999998,7703.7,7560.779999999999,7835.493333333334,6922.0
3,7388.8,7677.988000000002,7681.3,7544.866666666667,7809.953333333334,6922.0
4,7380.2,7656.046,7659.4,7526.746666666666,7786.513333333333,6922.0
5,7376.2,7645.0,7643.3,7516.780000000001,7777.540000000001,6922.0
6,7373.8,7624.670000000001,7626.3,7492.686666666666,7758.346666666667,6922.0
7,7352.6,7601.142000000002,7603.4,7470.073333333332,7733.633333333334,6922.0
8,7345.8,7586.348,7584.4,7460.360000000001,7716.113333333333,6922.0
9,7330.6,7579.419999999998,7578.8,7454.426666666668,7711.026666666667,6922.0
10,7328.4,7562.967999999999,7558.8,7439.346666666666,7691.713333333333,6922.0
11,7322.2,7553.1759999999995,7554.3,7431.913333333333,7676.433333333334,6922.0
12,7304.4,7548.3420000000015,7546.5,7430.786666666667,7672.373333333332,6922.0
13,7299.2,7536.4,7533.9,7418.033333333333,7659.893333333333,6922.0
14,7297.6,7533.3780000000015,7527.1,7418.013333333334,7657.393333333335,6922.0
15,7293.8,7525.728000000001,7516.7,7408.393333333332,7655.26,6922.0
16,7291.2,7505.289999999999,7501.9,7396.9800000000005,7619.380000000002,6922.0
17,7286.2,7493.5960000000005,7484.2,7388.753333333334,7611.806666666668,6922.0
18,7278.2,7487.975999999998,7477.1,7376.286666666667,7612.446666666666,6922.0
19,7275.8,7483.949999999999,7472.3,7375.079999999999,7610.4,6922.0
20,7267.0,7473.593999999999,7468.8,7362.793333333333,7594.906666666667,6922.0
21,7264.4,7468.441999999998,7463.5,7363.906666666667,7580.353333333333,6922.0
22,7264.4,7460.05,7454.6,7356.693333333334,7573.280000000001,6922.0
23,7261.6,7454.263999999998,7448.1,7353.4266666666645,7566.860000000001,6922.0
24,7258.8,7445.924000000001,7440.2,7348.966666666665,7552.966666666665,6922.0
25,7251.8,7436.874000000001,7432.7,7338.753333333332,7547.006666666666,6922.0
26,7243.6,7438.147999999999,7426.2,7339.393333333333,7557.346666666667,6922.0
27,7243.6,7439.6720000000005,7427.5,7336.82,7562.046666666666,6922.0
28,7240.2,7436.4259999999995,7424.7,7329.826666666666,7560.673333333334,6922.0
29,7229.8,7427.144,7412.2,7320.013333333333,7551.533333333333,6922.0
30,7229.0,7418.406000000001,7402.0,7316.993333333334,7540.500000000002,6922.0
31,7229.0,7418.9000000000015,7404.0,7314.186666666666,7542.153333333333,6922.0
32,7228.6,7409.420000000001,7395.5,7306.873333333334,7533.76,6922.0
33,7228.6,7400.2660000000005,7378.3,7303.240000000001,7521.4333333333325,6922.0
34,7228.4,7388.625999999999,7369.8,7298.9400000000005,7500.446666666666,6922.0
35,7222.2,7383.308,7366.4,7287.353333333334,7503.093333333333,6922.0
36,7218.2,7379.534,7356.5,7283.840000000001,7504.960000000001,6922.0
37,7212.8,7381.414,7350.5,7277.133333333334,7523.56,6922.0
38,7205.2,7376.230000000001,7350.9,7274.113333333333,7508.866666666667,6922.0
39,7204.2,7376.9039999999995,7356.3,7268.58,7511.339999999999,6922.0
40,7200.8,7362.875999999999,7340.1,7259.373333333335,7492.293333333333,6922.0
41,7193.4,7347.428,7325.6,7249.8,7471.9333333333325,6922.0
42,7192.0,7333.26,7316.5,7244.386666666667,7447.1,6922.0
43,7187.6,7329.944,7309.3,7237.313333333334,7451.286666666667,6922.0
44,7182.8,7324.089999999999,7298.9,7235.219999999999,7445.713333333333,6922.0
45,7178.0,7324.181999999999,7295.1,7229.133333333334,7456.373333333334,6922.0
46,7178.0,7317.744000000001,7290.3,7228.166666666667,7442.5666666666675,6922.0
47,7172.0,7312.782000000001,7286.2,7221.806666666666,7439.2,6922.0
48,7168.8,7303.316000000001,7280.7,7217.606666666665,7420.799999999998,6922.0
49,7166.2,7304.612000000003,7272.7,7215.193333333334,7434.5199999999995,6922.0
50,7161.6,7299.776000000001,7272.7,7210.646666666667,7424.293333333333,6922.0
51,7160.4,7294.906000000003,7268.8,7210.159999999999,7413.526666666667,6922.0
52,7160.4,7292.341999999999,7262.0,7206.153333333331,7414.533333333335,6922.0
53,7160.2,7288.036,7265.0,7204.219999999998,7403.473333333333,6922.0
54,7159.0,7279.124000000001,7252.4,7202.079999999999,7388.573333333332,6922.0
55,7156.8,7275.394,7249.3,7199.73333333333,7383.726666666667,6922.0
56,7152.6,7274.064000000003,7248.0,7200.006666666665,7382.533333333331,6922.0
57,7151.6,7272.745999999999,7247.5,7195.7733333333335,7382.219999999999,6922.0
58,7151.2,7277.384,7248.7,7197.206666666665,7391.446666666666,6922.0
59,7145.8,7282.224,7252.3,7196.513333333333,7409.133333333333,6922.0
60,7143.8,7279.418,7245.9,7193.359999999999,7406.280000000001,6922.0
61,7143.8,7271.848000000001,7239.1,7192.133333333333,7391.666666666667,6922.0
62,7142.6,7274.042000000001,7241.4,7190.393333333332,7399.240000000001,6922.0
63,7142.4,7266.352000000001,7235.7,7189.166666666666,7382.173333333334,6922.0
64,7142.2,7273.673999999999,7242.6,7188.206666666665,7401.4,6922.0
65,7142.2,7272.3679999999995,7242.3,7186.779999999999,7395.486666666667,6922.0
66,7142.2,7265.76,7238.8,7183.5199999999995,7381.06,6922.0
67,7142.2,7262.872,7236.2,7181.9333333333325,7378.626666666666,6922.0
68,7142.2,7261.837999999999,7230.8,7179.300000000001,7385.4266666666645,6922.0
69,7140.8,7257.529999999999,7229.2,7177.7266666666665,7373.046666666666,6922.0
70,7140.8,7250.4259999999995,7224.4,7175.2333333333345,7359.06,6922.0
71,7139.8,7259.952000000002,7227.6,7176.306666666666,7385.8133333333335,6922.0
72,7139.8,7262.17,7227.2,7174.359999999999,7394.32,6922.0
73,7136.0,7256.186,7225.5,7173.266666666667,7379.360000000001,6922.0
74,7136.0,7256.056,7227.3,7170.333333333334,7378.593333333335,6922.0
75,7134.8,7254.138000000001,7222.8,7167.660000000001,7380.080000000002,6922.0
76,7131.0,7254.823999999998,7226.0,7166.006666666666,7383.386666666665,6922.0
77,7128.0,7245.0340000000015,7216.5,7161.94,7364.020000000001,6922.0
78,7126.0,7244.076000000001,7215.1,7159.38,7365.793333333333,6922.0
79,7123.6,7237.408000000001,7208.8,7156.333333333333,7355.973333333332,6922.0
80,7122.4,7233.156,7207.0,7152.993333333334,7349.926666666666,6922.0
81,7121.8,7240.017999999999,7206.8,7155.133333333333,7366.806666666666,6922.0
82,7121.0,7228.123999999999,7195.1,7152.386666666665,7341.166666666667,6922.0
83,7117.2,7231.7119999999995,7203.0,7150.026666666667,7352.086666666667,6922.0
84,7117.2,7234.853999999999,7200.2,7149.959999999999,7362.973333333333,6922.0
85,7117.2,7230.449999999999,7199.9,7149.173333333332,7349.046666666666,6922.0
86,7116.6,7222.678,7194.2,7148.546666666667,7334.426666666666,6922.0
87,7115.6,7225.114,7193.3,7147.386666666667,7341.453333333334,6922.0
88,7115.6,7227.49,7197.6,7148.466666666667,7346.0133333333315,6922.0
89,7115.2,7220.385999999999,7186.4,7146.853333333334,7334.2266666666665,6922.0
90,7111.6,7219.153999999998,7189.5,7146.040000000001,7329.58,6922.0
91,7111.6,7219.751999999999,7187.5,7142.0,7335.146666666667,6922.0
92,7106.0,7213.375999999999,7184.5,7141.1866666666665,7320.8200000000015,6922.0
93,7104.0,7209.410000000001,7181.7,7140.839999999999,7311.973333333332,6922.0
94,7100.0,7212.962000000001,7182.5,7138.920000000001,7324.086666666667,6922.0
95,7099.4,7211.553999999999,7184.4,7138.56,7319.159999999999,6922.0
96,7095.0,7213.509999999999,7184.2,7137.533333333333,7326.999999999998,6922.0
97,7095.0,7217.838000000001,7191.8,7136.986666666666,7332.886666666667,6922.0
98,7094.0,7210.839999999999,7180.8,7136.953333333333,7319.953333333334,6922.0
99,7094.0,7218.593999999999,7182.5,7137.453333333333,7341.193333333334,6922.0
