gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7422.4,7745.139999999999,7748.3,7602.2333333333345,7887.959999999999,6922.0
1,7422.4,7726.052000000001,7733.7,7587.053333333332,7859.446666666666,6922.0
2,7407.4,7709.089999999999,7712.6,7574.799999999998,7844.42,6922.0
3,7396.2,7682.870000000001,7677.8,7555.306666666666,7815.853333333334,6922.0
4,7382.4,7666.257999999999,7675.2,7537.326666666668,7790.313333333334,6922.0
5,7377.4,7647.986,7650.3,7516.993333333334,7777.206666666667,6922.0
6,7366.6,7641.486,7650.5,7505.853333333333,7772.053333333332,6922.0
7,7349.0,7625.076000000001,7632.7,7486.286666666667,7758.639999999999,6922.0
8,7336.6,7598.4659999999985,7607.4,7466.466666666667,7723.606666666665,6922.0
9,7328.8,7594.330000000002,7598.7,7461.719999999998,7724.139999999999,6922.0
10,7328.6,7580.397999999999,7582.6,7445.326666666666,7717.946666666668,6922.0
11,7314.6,7572.9220000000005,7571.5,7440.359999999999,7711.56,6922.0
12,7306.4,7547.527999999998,7540.5,7424.526666666668,7683.339999999999,6922.0
13,7299.8,7529.732000000001,7524.0,7408.493333333332,7658.5666666666675,6922.0
14,7299.4,7520.780000000001,7512.4,7400.120000000001,7651.933333333334,6922.0
15,7298.6,7510.054000000001,7502.9,7395.633333333333,7635.040000000001,6922.0
16,7298.4,7492.528,7481.7,7388.140000000001,7612.046666666667,6922.0
17,7295.8,7490.92,7481.6,7388.840000000001,7606.373333333334,6922.0
18,7291.4,7477.219999999999,7470.1,7377.553333333334,7592.379999999999,6922.0
19,7280.4,7474.564,7465.4,7374.086666666667,7593.133333333333,6922.0
20,7272.6,7465.872,7449.2,7371.566666666666,7579.4000000000015,6922.0
21,7267.8,7454.972,7438.5,7358.766666666667,7572.839999999999,6922.0
22,7261.2,7444.886,7427.0,7350.373333333334,7559.766666666667,6922.0
23,7256.0,7439.072,7423.9,7344.846666666666,7553.68,6922.0
24,7245.0,7435.732000000001,7418.0,7338.306666666666,7554.326666666666,6922.0
25,7240.4,7418.0,7409.3,7323.546666666669,7526.173333333334,6922.0
26,7231.2,7411.728,7401.7,7314.793333333335,7521.360000000001,6922.0
27,7229.8,7412.425999999998,7400.8,7311.626666666666,7529.013333333333,6922.0
28,7223.6,7408.308,7391.4,7304.273333333333,7531.92,6922.0
29,7221.4,7393.92,7385.1,7293.92,7508.139999999999,6922.0
30,7214.6,7381.214,7371.4,7281.446666666666,7495.719999999998,6922.0
31,7213.0,7377.998,7369.8,7281.866666666666,7489.666666666667,6922.0
32,7213.0,7372.179999999998,7355.5,7277.493333333335,7488.233333333333,6922.0
33,7210.8,7360.981999999999,7337.6,7272.920000000001,7474.953333333333,6922.0
34,7210.8,7353.564,7326.5,7266.213333333333,7470.666666666667,6922.0
35,7201.4,7350.970000000001,7325.5,7260.313333333334,7473.033333333335,6922.0
36,7190.0,7339.85,7321.6,7252.7733333333335,7452.013333333334,6922.0
37,7187.8,7336.836000000001,7316.7,7252.139999999999,7446.213333333335,6922.0
38,7187.8,7336.514000000001,7313.6,7252.9,7451.493333333334,6922.0
39,7184.6,7335.642000000002,7307.7,7247.026666666668,7457.573333333334,6922.0
40,7183.2,7330.8279999999995,7309.9,7240.753333333332,7448.92,6922.0
41,7182.8,7328.498,7307.4,7241.040000000001,7443.393333333333,6922.0
42,7177.4,7330.01,7311.7,7236.68,7448.1,6922.0
43,7177.4,7318.886,7301.3,7231.426666666666,7429.026666666668,6922.0
44,7174.8,7327.838000000001,7304.9,7232.780000000002,7452.3133333333335,6922.0
45,7172.8,7333.780000000001,7305.8,7230.280000000001,7470.2266666666665,6922.0
46,7162.0,7321.701999999999,7294.7,7223.186666666666,7454.08,6922.0
47,7160.6,7319.546,7292.2,7222.5666666666675,7453.286666666665,6922.0
48,7158.8,7304.886,7282.1,7216.506666666665,7423.046666666666,6922.0
49,7157.4,7296.9619999999995,7270.8,7210.2733333333335,7417.8200000000015,6922.0
50,7152.6,7294.375999999999,7268.4,7207.686666666666,7416.886666666665,6922.0
51,7152.6,7292.561999999998,7268.4,7206.373333333332,7412.7,6922.0
52,7152.6,7299.072,7272.8,7210.339999999999,7421.713333333335,6922.0
53,7144.8,7290.556,7270.9,7206.74,7401.513333333333,6922.0
54,7143.8,7291.748,7270.2,7202.793333333332,7412.38,6922.0
55,7143.2,7293.186,7269.1,7200.593333333333,7417.340000000001,6922.0
56,7141.2,7295.391999999998,7264.5,7197.653333333333,7429.346666666666,6922.0
57,7141.0,7289.293999999997,7267.8,7193.82,7417.746666666666,6922.0
58,7135.8,7290.445999999999,7266.7,7189.686666666666,7425.766666666667,6922.0
59,7128.0,7282.0059999999985,7248.2,7183.293333333333,7419.219999999999,6922.0
