gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7477.6,7746.7840000000015,7752.9,7604.479999999999,7888.693333333334,6922.0
1,7421.6,7712.2400000000025,7715.1,7566.173333333335,7858.879999999999,6922.0
2,7409.2,7685.104000000001,7692.3,7545.32,7821.4,6922.0
3,7379.4,7664.660000000001,7682.5,7520.866666666667,7796.946666666666,6922.0
4,7373.0,7642.251999999999,7658.2,7492.8133333333335,7784.026666666667,6922.0
5,7363.2,7604.496000000002,7613.8,7463.053333333334,7740.466666666667,6922.0
6,7362.4,7579.996000000001,7592.1,7437.44,7717.826666666666,6922.0
7,7351.0,7559.1759999999995,7564.9,7421.0666666666675,7702.266666666667,6922.0
8,7342.2,7530.248,7522.5,7402.973333333333,7672.093333333335,6922.0
9,7337.0,7511.924000000001,7498.5,7393.040000000001,7653.106666666667,6922.0
10,7326.4,7481.1759999999995,7465.3,7377.146666666667,7613.76,6922.0
11,7299.0,7468.255999999999,7455.0,7365.586666666667,7591.68,6922.0
12,7293.2,7446.772,7417.9,7354.746666666666,7571.866666666666,6922.0
13,7284.2,7433.383999999998,7419.3,7343.013333333333,7547.92,6922.0
14,7280.6,7421.831999999999,7409.8,7332.386666666667,7529.746666666668,6922.0
15,7276.2,7412.687999999999,7404.0,7324.213333333333,7518.4000000000015,6922.0
16,7269.4,7408.448000000001,7385.2,7317.386666666667,7530.866666666667,6922.0
17,7264.2,7397.579999999999,7372.9,7320.373333333334,7510.4,6922.0
18,7263.0,7396.411999999999,7370.5,7314.533333333333,7512.639999999999,6922.0
19,7251.4,7394.264000000001,7381.2,7313.279999999999,7501.533333333335,6922.0
20,7241.8,7398.072,7385.7,7311.573333333334,7506.9333333333325,6922.0
21,7240.2,7386.548,7375.8,7304.4,7484.653333333334,6922.0
22,7238.2,7374.983999999999,7369.4,7298.8,7465.719999999999,6922.0
23,7230.2,7376.764,7373.5,7286.306666666668,7480.053333333334,6922.0
24,7220.8,7372.076000000001,7373.2,7278.533333333333,7475.92,6922.0
25,7219.4,7368.700000000002,7365.1,7272.613333333333,7481.293333333333,6922.0
26,7218.0,7366.836000000001,7365.2,7268.533333333333,7479.359999999999,6922.0
27,7212.0,7351.624000000001,7348.8,7256.986666666667,7454.1866666666665,6922.0
28,7211.4,7350.06,7341.4,7259.68,7458.573333333334,6922.0
29,7204.0,7336.848000000001,7324.6,7237.56,7457.079999999999,6922.0
30,7197.2,7325.26,7311.8,7229.280000000001,7443.173333333332,6922.0
31,7197.2,7324.856000000002,7312.1,7229.6,7442.586666666667,6922.0
32,7195.2,7320.4039999999995,7307.0,7228.08,7442.839999999999,6922.0
33,7189.6,7323.8200000000015,7295.9,7232.213333333333,7453.346666666666,6922.0
34,7188.2,7313.396000000001,7296.8,7232.2266666666665,7425.573333333332,6922.0
35,7188.2,7311.428,7288.6,7228.746666666666,7428.119999999998,6922.0
