gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7336.0,7761.967999999999,7763.8,7614.253333333353,7908.784,6922.0
1,7326.6,7757.473,7756.4,7613.598666666689,7902.6093333333265,6922.0
2,7321.6,7761.427200000004,7760.0,7616.036666666687,7907.869333333334,6922.0
3,7314.0,7759.527799999999,7759.3,7614.286666666689,7905.745333333328,6922.0
4,7313.2,7760.708400000001,7761.4,7613.365333333355,7906.877333333333,6922.0
5,7300.0,7758.346799999999,7756.2,7612.654000000021,7905.418666666663,6922.0
6,7298.2,7759.787200000001,7759.5,7613.189333333355,7906.9519999999975,6922.0
7,7290.4,7759.669200000001,7758.1,7612.892666666687,7908.203999999998,6922.0
8,7277.4,7758.1612,7757.7,7610.8386666666875,7905.833333333331,6922.0
9,7265.0,7758.931,7758.4,7611.57000000002,7905.932666666665,6922.0
10,7265.0,7760.381599999999,7758.5,7615.302000000025,7906.511999999997,6922.0
11,7262.4,7759.145999999999,7757.9,7613.39400000002,7905.701333333331,6922.0
12,7262.2,7759.121600000001,7759.9,7613.916666666689,7904.125999999995,6922.0
13,7262.2,7760.099799999999,7760.7,7612.587333333357,7906.961999999997,6922.0
14,7253.0,7759.7372000000005,7759.3,7613.642666666687,7906.082666666662,6922.0
15,7253.0,7761.414,7760.4,7617.116000000024,7906.538666666663,6922.0
16,7253.0,7759.685199999998,7759.7,7613.6860000000215,7906.635333333329,6922.0
17,7253.0,7758.880800000001,7758.0,7613.35800000002,7905.990666666662,6922.0
18,7253.0,7759.098400000001,7759.5,7612.714666666687,7906.415999999997,6922.0
19,7248.6,7762.227400000002,7761.9,7615.456000000022,7908.944666666665,6922.0
20,7248.6,7760.4212000000025,7760.4,7615.706000000023,7904.96866666666,6922.0
21,7248.6,7759.558799999999,7761.4,7611.1973333333535,7907.1006666666635,6922.0
22,7247.8,7759.464200000005,7760.3,7612.910000000023,7905.4993333333305,6922.0
23,7247.8,7761.727800000002,7762.6,7614.101333333357,7909.674666666666,6922.0
24,7247.8,7761.645200000001,7761.1,7618.2880000000205,7906.577999999999,6922.0
25,7247.8,7759.672600000003,7761.0,7611.30000000002,7907.467333333331,6922.0
26,7247.8,7759.370999999999,7760.0,7612.248666666686,7906.709999999995,6922.0
27,7247.8,7760.1856,7759.6,7615.251333333353,7905.848666666663,6922.0
28,7243.2,7759.676999999999,7760.5,7612.117333333352,7907.803999999999,6922.0
29,7241.6,7760.478400000002,7759.6,7614.082666666688,7908.772666666666,6922.0
30,7241.6,7757.615399999995,7758.7,7611.542666666687,7903.511333333331,6922.0
31,7241.6,7759.514800000003,7758.8,7612.852000000023,7906.723333333328,6922.0
32,7241.6,7758.8042000000005,7757.7,7612.51600000002,7905.8433333333305,6922.0
33,7241.4,7761.273600000002,7761.8,7614.232000000021,7908.291333333333,6922.0
34,7241.4,7760.397800000001,7759.0,7614.680666666689,7907.457333333332,6922.0
35,7241.4,7759.391999999994,7760.0,7612.862000000025,7905.745999999995,6922.0
36,7236.0,7759.119199999999,7760.4,7609.838000000021,7907.491999999997,6922.0
37,7236.0,7760.3588,7760.5,7614.6826666666875,7906.613999999996,6922.0
38,7236.0,7760.413200000003,7759.2,7614.697333333354,7907.98333333333,6922.0
39,7236.0,7758.757400000004,7757.9,7613.848666666689,7904.415333333329,6922.0
40,7236.0,7760.806999999998,7761.8,7612.608666666687,7907.687999999999,6922.0
41,7236.0,7758.6492,7757.8,7613.231333333354,7905.76733333333,6922.0
42,7236.0,7756.493199999999,7756.9,7609.201333333351,7904.136666666661,6922.0
43,7236.0,7758.664400000006,7759.7,7609.860000000021,7906.995333333331,6922.0
44,7236.0,7758.502000000005,7758.9,7612.1720000000205,7905.464666666664,6922.0
45,7236.0,7759.940200000002,7760.4,7613.618666666686,7906.493999999997,6922.0
46,7236.0,7759.369600000003,7759.7,7611.493333333352,7908.341999999999,6922.0
47,7236.0,7757.801000000004,7758.4,7612.013333333353,7904.214666666661,6922.0
48,7236.0,7760.0628,7760.5,7612.968666666687,7907.349333333327,6922.0
49,7236.0,7758.963400000001,7758.4,7611.106000000022,7907.8213333333315,6922.0
50,7236.0,7759.912800000001,7759.5,7614.404666666689,7906.655999999997,6922.0
51,7236.0,7758.467200000002,7759.5,7610.6760000000195,7906.070666666664,6922.0
52,7236.0,7760.600600000001,7760.0,7615.127333333357,7906.575333333332,6922.0
53,7236.0,7759.221200000003,7760.3,7611.018666666688,7906.8979999999965,6922.0
54,7225.8,7759.051800000004,7757.4,7613.670666666687,7906.081333333331,6922.0
55,7225.8,7759.035000000001,7759.6,7611.702666666689,7906.000666666662,6922.0
56,7225.8,7757.2982,7757.7,7609.565333333352,7904.447999999994,6922.0
57,7225.8,7758.404199999999,7759.0,7613.995333333354,7902.7246666666615,6922.0
58,7225.8,7759.903600000001,7758.7,7613.738000000019,7906.524666666664,6922.0
59,7225.8,7760.1846000000005,7760.6,7613.091333333355,7907.135333333332,6922.0
