gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7432.4,7747.428,7755.7,7603.513333333334,7888.766666666668,6922.0
1,7394.0,7732.745999999999,7736.2,7588.806666666666,7877.38,6922.0
2,7379.8,7705.005999999999,7703.9,7567.053333333332,7847.6,6922.0
3,7379.4,7680.030000000001,7683.1,7543.146666666666,7815.753333333334,6922.0
4,7344.4,7663.808,7669.2,7528.233333333333,7797.833333333334,6922.0
5,7329.8,7649.352000000001,7655.1,7515.613333333332,7781.540000000001,6922.0
6,7327.0,7638.348,7638.4,7502.899999999999,7774.966666666667,6922.0
7,7322.0,7625.202,7627.0,7489.646666666667,7762.6866666666665,6922.0
8,7313.6,7613.586,7616.6,7476.62,7752.12,6922.0
9,7303.0,7602.4839999999995,7602.4,7463.026666666667,7743.9800000000005,6922.0
10,7286.8,7587.147999999999,7586.9,7450.26,7727.853333333334,6922.0
11,7273.6,7571.861999999999,7572.8,7438.74,7707.426666666666,6922.0
12,7266.6,7563.3820000000005,7566.7,7428.226666666667,7698.906666666667,6922.0
13,7260.6,7553.8679999999995,7560.9,7413.673333333334,7689.126666666666,6922.0
14,7251.6,7539.756000000001,7549.8,7403.213333333333,7674.959999999999,6922.0
15,7247.2,7527.767999999999,7528.4,7396.346666666667,7666.42,6922.0
16,7237.2,7512.0199999999995,7501.2,7384.106666666667,7655.193333333334,6922.0
17,7237.2,7499.392000000002,7491.4,7371.966666666665,7639.139999999999,6922.0
18,7236.8,7493.242,7477.1,7368.993333333334,7636.973333333332,6922.0
19,7234.8,7490.808,7479.3,7364.053333333332,7634.233333333335,6922.0
20,7234.0,7483.102000000001,7473.3,7356.733333333333,7621.486666666667,6922.0
21,7221.2,7480.9000000000015,7473.7,7351.9800000000005,7619.5,6922.0
22,7220.2,7474.843999999999,7463.7,7344.660000000001,7619.699999999999,6922.0
23,7217.0,7466.283999999998,7460.7,7339.839999999999,7603.986666666667,6922.0
24,7211.0,7463.773999999999,7450.5,7332.006666666666,7609.6866666666665,6922.0
25,7209.4,7451.021999999999,7436.3,7317.086666666667,7600.3,6922.0
26,7208.8,7440.025999999998,7426.1,7309.3066666666655,7589.673333333334,6922.0
27,7205.8,7435.416,7421.6,7304.44,7588.833333333334,6922.0
28,7192.6,7420.647999999999,7409.3,7296.326666666666,7566.4,6922.0
29,7191.2,7410.852000000001,7397.5,7292.3200000000015,7549.62,6922.0
30,7190.0,7400.108,7387.5,7282.139999999999,7541.946666666668,6922.0
31,7188.6,7392.273999999999,7361.6,7272.7333333333345,7547.333333333334,6922.0
32,7186.4,7382.201999999999,7359.7,7267.9333333333325,7528.959999999997,6922.0
33,7186.4,7372.501999999999,7350.2,7262.513333333333,7512.94,6922.0
34,7184.2,7370.668000000001,7339.7,7263.853333333334,7515.493333333332,6922.0
35,7181.8,7362.466,7335.2,7261.720000000001,7494.373333333334,6922.0
36,7178.8,7354.402,7331.0,7257.346666666666,7480.533333333333,6922.0
37,7177.4,7363.339999999999,7338.4,7255.233333333333,7502.360000000001,6922.0
38,7177.4,7362.156,7333.6,7255.540000000001,7503.133333333333,6922.0
39,7174.8,7363.546,7335.5,7251.053333333332,7512.233333333333,6922.0
40,7171.0,7360.228000000001,7325.9,7248.986666666667,7512.173333333332,6922.0
41,7171.0,7356.670000000001,7328.0,7248.406666666667,7502.966666666667,6922.0
42,7169.2,7361.7,7327.5,7251.053333333334,7512.246666666668,6922.0
43,7169.2,7358.003999999998,7328.5,7248.713333333333,7505.813333333334,6922.0
44,7165.8,7350.978,7319.9,7240.2666666666655,7500.973333333333,6922.0
45,7159.4,7348.812000000001,7326.7,7239.62,7489.259999999999,6922.0
46,7159.0,7342.764,7319.4,7238.753333333332,7478.866666666667,6922.0
47,7146.2,7347.954000000001,7319.6,7231.386666666667,7499.600000000001,6922.0
48,7145.2,7348.592,7319.2,7232.5666666666675,7499.446666666666,6922.0
49,7145.2,7351.663999999999,7320.7,7227.646666666665,7514.899999999999,6922.0
50,7143.8,7346.678,7321.7,7226.293333333332,7499.340000000002,6922.0
51,7143.8,7346.4299999999985,7319.4,7227.213333333333,7497.653333333333,6922.0
52,7138.2,7346.316000000002,7321.8,7224.493333333334,7501.460000000001,6922.0
53,7136.8,7337.372000000001,7300.0,7218.640000000001,7498.406666666668,6922.0
54,7135.2,7334.615999999999,7305.5,7215.839999999999,7491.1,6922.0
55,7131.4,7332.0960000000005,7295.7,7216.18,7495.12,6922.0
56,7128.6,7329.784,7294.1,7211.266666666667,7489.160000000001,6922.0
57,7128.6,7328.056,7297.3,7212.626666666668,7481.133333333333,6922.0
58,7124.4,7327.834,7303.0,7210.913333333333,7478.3133333333335,6922.0
59,7120.8,7324.568000000001,7295.1,7203.1866666666665,7486.100000000001,6922.0
60,7117.4,7323.38,7290.0,7204.2333333333345,7484.2,6922.0
61,7117.4,7320.414000000002,7288.9,7207.493333333334,7473.166666666666,6922.0
62,7115.8,7320.442,7293.4,7203.406666666668,7474.886666666667,6922.0
63,7115.2,7316.581999999999,7296.7,7196.173333333335,7468.406666666667,6922.0
64,7112.6,7306.546,7290.8,7186.973333333333,7455.260000000002,6922.0
65,7112.6,7306.416000000002,7272.0,7188.9333333333325,7465.7733333333335,6922.0
66,7109.4,7300.01,7266.3,7179.839999999999,7460.866666666666,6922.0
67,7109.4,7294.92,7262.5,7173.986666666666,7455.08,6922.0
68,7105.6,7283.2,7254.2,7167.113333333333,7437.62,6922.0
69,7103.2,7276.438000000002,7241.6,7163.246666666666,7430.366666666666,6922.0
70,7101.8,7269.108000000002,7236.9,7162.026666666668,7417.460000000001,6922.0
71,7100.0,7271.584,7235.3,7157.553333333334,7430.0,6922.0
72,7100.0,7270.338000000001,7233.2,7152.853333333333,7431.553333333332,6922.0
73,7095.2,7268.212000000001,7230.1,7151.713333333333,7428.853333333333,6922.0
74,7093.4,7266.541999999999,7224.9,7144.7666666666655,7441.233333333333,6922.0
75,7093.4,7278.294000000002,7237.0,7144.633333333333,7458.866666666667,6922.0
76,7089.6,7272.336000000001,7235.6,7144.846666666666,7446.386666666667,6922.0
77,7089.6,7275.508000000002,7237.9,7142.540000000001,7451.8200000000015,6922.0
