gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7334.4,7754.162599999998,7754.0,7610.297333333352,7899.183333333324,6922.0
1,7299.2,7741.566000000001,7742.1,7599.870000000012,7884.142666666649,6922.0
2,7289.6,7720.378399999999,7719.7,7581.517999999987,7860.4939999999915,6922.0
3,7283.8,7702.8651999999975,7702.6,7566.4433333333145,7838.7873333333355,6922.0
4,7274.4,7685.877199999998,7685.5,7549.80799999998,7822.295333333343,6922.0
5,7270.4,7673.431,7673.5,7535.34933333332,7811.231333333342,6922.0
6,7255.4,7662.568000000001,7662.5,7525.753999999995,7799.080666666674,6922.0
7,7250.4,7655.475400000001,7655.0,7519.042000000001,7792.78400000001,6922.0
8,7246.4,7648.094,7645.7,7511.068666666671,7786.6173333333445,6922.0
9,7245.4,7637.636800000003,7636.3,7499.859333333341,7776.541333333342,6922.0
10,7237.8,7628.741800000002,7628.8,7488.164666666681,7769.2760000000035,6922.0
11,7230.4,7621.104200000002,7621.6,7482.535333333346,7760.220666666668,6922.0
12,7229.0,7616.0908,7616.8,7474.162000000011,7757.324666666667,6922.0
13,7224.0,7608.3344000000025,7608.5,7468.1440000000075,7747.7793333333275,6922.0
14,7223.4,7603.137600000004,7602.4,7465.030666666676,7741.633999999993,6922.0
15,7221.8,7595.183199999998,7592.6,7457.340666666675,7736.9333333333225,6922.0
16,7212.2,7586.706400000001,7582.6,7450.550000000006,7728.237999999992,6922.0
17,7210.6,7581.1612000000005,7578.5,7443.867333333338,7721.128666666658,6922.0
18,7198.6,7576.556599999998,7573.0,7439.024666666672,7717.726666666664,6922.0
19,7194.8,7570.732200000003,7567.9,7433.344666666671,7712.65333333333,6922.0
20,7194.8,7566.127600000002,7563.1,7428.326666666666,7707.79133333333,6922.0
21,7193.2,7562.748999999999,7558.9,7426.886666666668,7703.6946666666645,6922.0
22,7193.2,7556.489000000001,7552.4,7423.836000000001,7694.7559999999985,6922.0
23,7193.2,7550.7217999999975,7547.8,7417.510666666672,7687.988666666664,6922.0
24,7188.2,7547.243800000002,7545.0,7413.288000000003,7685.718666666663,6922.0
25,7187.6,7544.707200000002,7539.3,7412.8006666666715,7683.178666666665,6922.0
26,7178.4,7544.126599999998,7541.2,7410.064,7681.686666666663,6922.0
27,7176.4,7536.752400000003,7534.0,7405.072666666669,7672.179333333331,6922.0
28,7170.6,7534.407799999996,7531.0,7399.682666666665,7674.123333333329,6922.0
29,7168.8,7530.155799999996,7526.6,7395.504666666665,7668.722666666663,6922.0
30,7168.8,7526.700599999999,7524.3,7393.562666666662,7664.207999999997,6922.0
31,7167.8,7522.4378000000015,7519.3,7387.900666666663,7661.789333333334,6922.0
32,7160.8,7519.529399999998,7516.0,7383.422666666663,7660.358666666667,6922.0
33,7160.8,7517.2616,7511.7,7380.407999999998,7659.664666666667,6922.0
34,7153.0,7513.566599999996,7509.1,7375.612666666662,7656.28666666667,6922.0
35,7153.0,7509.053799999999,7505.0,7370.73533333333,7652.532000000002,6922.0
36,7146.4,7506.939000000001,7502.3,7367.503999999996,7653.23866666667,6922.0
