gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7450.6,7749.854000000001,7757.4,7606.12,7887.213333333333,6922.0
1,7407.4,7732.640000000001,7736.9,7587.220000000001,7877.433333333334,6922.0
2,7374.4,7696.953999999998,7698.5,7555.413333333333,7839.520000000001,6922.0
3,7365.6,7677.921999999997,7680.6,7540.166666666667,7815.546666666667,6922.0
4,7357.6,7659.323999999999,7658.6,7524.013333333334,7800.213333333333,6922.0
5,7351.4,7642.034,7639.4,7510.2733333333335,7776.24,6922.0
6,7344.4,7619.924000000001,7622.1,7489.173333333334,7750.639999999998,6922.0
7,7334.6,7598.094,7599.4,7468.7,7728.193333333334,6922.0
8,7332.8,7584.782000000001,7589.9,7455.593333333333,7714.526666666668,6922.0
9,7313.6,7577.008,7574.9,7455.4800000000005,7701.733333333333,6922.0
10,7304.4,7565.564000000001,7562.2,7441.199999999999,7696.12,6922.0
11,7272.4,7556.229999999999,7552.8,7423.613333333333,7693.746666666666,6922.0
12,7259.2,7539.987999999999,7537.0,7402.026666666667,7679.786666666667,6922.0
13,7253.4,7515.064000000003,7517.0,7381.339999999999,7651.326666666666,6922.0
14,7251.2,7488.768000000002,7475.5,7361.393333333332,7628.959999999997,6922.0
15,7241.2,7475.528000000001,7465.5,7345.486666666666,7620.533333333335,6922.0
16,7235.2,7462.428000000002,7455.6,7333.5599999999995,7605.553333333334,6922.0
17,7226.8,7451.433999999999,7446.7,7321.573333333332,7590.88,6922.0
18,7218.6,7430.587999999998,7426.6,7308.053333333334,7565.753333333336,6922.0
19,7216.8,7418.937999999999,7415.9,7298.286666666667,7550.06,6922.0
20,7212.0,7412.395999999999,7412.2,7297.1,7538.160000000001,6922.0
21,7211.8,7397.262,7390.3,7281.639999999999,7531.746666666668,6922.0
22,7203.4,7373.661999999998,7346.5,7271.706666666665,7503.313333333332,6922.0
23,7201.8,7360.892,7335.6,7263.966666666665,7484.586666666667,6922.0
24,7198.6,7349.606,7332.6,7257.833333333333,7463.3133333333335,6922.0
25,7196.6,7352.548000000001,7334.0,7256.12,7476.206666666667,6922.0
26,7196.6,7340.030000000002,7319.1,7246.806666666666,7460.4800000000005,6922.0
27,7192.8,7341.954,7315.7,7243.879999999999,7473.786666666667,6922.0
28,7192.4,7333.228,7313.0,7238.906666666667,7454.579999999999,6922.0
29,7190.2,7328.511999999998,7301.5,7237.953333333333,7450.24,6922.0
30,7187.2,7319.895999999998,7300.1,7231.94,7434.786666666667,6922.0
31,7181.2,7319.026,7293.1,7227.4800000000005,7442.9000000000015,6922.0
32,7180.0,7312.108,7289.9,7228.353333333333,7424.266666666667,6922.0
33,7175.4,7303.448000000001,7283.5,7224.659999999999,7408.5199999999995,6922.0
34,7173.0,7298.785999999998,7273.1,7218.006666666666,7411.506666666666,6922.0
35,7172.2,7294.4259999999995,7267.4,7216.079999999999,7406.053333333334,6922.0
36,7169.0,7289.916,7261.3,7210.673333333332,7403.286666666667,6922.0
37,7165.2,7291.464,7259.2,7209.279999999999,7414.353333333334,6922.0
38,7162.8,7292.778,7256.1,7205.786666666667,7425.953333333334,6922.0
39,7162.8,7285.896000000001,7255.1,7201.666666666666,7408.573333333334,6922.0
40,7152.6,7277.237999999999,7252.7,7198.926666666666,7389.933333333332,6922.0
41,7151.2,7278.322,7250.2,7197.026666666667,7397.906666666668,6922.0
42,7145.6,7277.573999999999,7247.5,7192.553333333332,7402.5666666666675,6922.0
43,7144.0,7275.348,7250.2,7190.326666666666,7396.2666666666655,6922.0
44,7140.0,7272.838000000001,7240.3,7188.186666666668,7397.100000000001,6922.0
45,7139.6,7270.992,7237.7,7185.893333333335,7395.673333333334,6922.0
46,7136.8,7270.33,7237.2,7181.5999999999985,7399.213333333335,6922.0
47,7135.4,7269.394,7232.8,7180.653333333334,7400.4800000000005,6922.0
48,7135.4,7268.38,7233.0,7178.973333333333,7401.666666666667,6922.0
49,7135.4,7267.430000000002,7233.7,7177.933333333334,7398.453333333333,6922.0
50,7134.6,7261.886000000001,7235.6,7175.58,7380.166666666667,6922.0
51,7131.6,7256.110000000002,7233.0,7172.346666666667,7372.3133333333335,6922.0
52,7127.4,7256.612000000001,7231.3,7173.0733333333355,7373.393333333333,6922.0
53,7126.0,7249.856000000002,7220.4,7170.586666666667,7363.286666666667,6922.0
54,7121.0,7248.966,7222.2,7169.246666666668,7361.706666666668,6922.0
55,7121.0,7239.586000000001,7216.9,7166.446666666666,7341.706666666667,6922.0
56,7119.2,7233.1,7211.0,7164.593333333335,7327.633333333334,6922.0
57,7112.4,7238.858000000002,7214.0,7163.5,7344.68,6922.0
58,7112.4,7235.44,7212.4,7161.473333333333,7338.613333333335,6922.0
59,7112.4,7236.886,7205.5,7161.56,7352.1,6922.0
60,7112.4,7237.767999999999,7204.5,7160.133333333334,7356.826666666665,6922.0
61,7109.2,7230.101999999999,7202.2,7159.2,7338.013333333333,6922.0
62,7107.2,7225.624000000001,7199.8,7157.08,7326.0599999999995,6922.0
63,7096.6,7228.972,7202.0,7155.306666666666,7339.146666666666,6922.0
64,7096.6,7231.569999999998,7201.4,7154.613333333333,7347.08,6922.0
65,7096.2,7234.404000000002,7201.5,7152.146666666667,7358.086666666667,6922.0
66,7096.0,7236.894000000002,7203.4,7153.840000000001,7361.546666666667,6922.0
67,7094.4,7237.31,7203.3,7150.793333333333,7368.773333333333,6922.0
68,7094.2,7242.654,7204.0,7150.066666666666,7383.406666666665,6922.0
69,7094.2,7242.764,7205.5,7146.693333333334,7388.066666666666,6922.0
70,7091.2,7239.004000000003,7201.6,7142.840000000001,7383.9,6922.0
71,7088.2,7232.770000000001,7195.9,7139.386666666667,7375.046666666667,6922.0
72,7086.4,7228.196000000001,7196.5,7138.613333333333,7358.906666666667,6922.0
73,7085.8,7231.226,7198.9,7143.813333333334,7356.286666666667,6922.0
74,7080.8,7231.078000000001,7195.8,7142.339999999999,7364.900000000003,6922.0
75,7080.8,7231.772000000003,7196.7,7141.593333333333,7367.613333333333,6922.0
76,7079.4,7223.622000000003,7196.4,7138.220000000001,7347.093333333335,6922.0
77,7079.4,7225.976,7196.7,7140.886666666667,7348.366666666667,6922.0
78,7077.8,7225.206000000001,7201.1,7137.1866666666665,7346.346666666666,6922.0
79,7077.2,7224.474,7191.5,7135.9400000000005,7352.566666666666,6922.0
80,7076.4,7224.767999999999,7194.9,7135.860000000001,7350.593333333333,6922.0
81,7074.8,7224.192,7190.7,7132.860000000002,7356.200000000002,6922.0
82,7073.0,7221.661999999999,7194.0,7130.220000000001,7348.3,6922.0
83,7072.4,7221.622,7196.2,7129.666666666667,7346.639999999999,6922.0
84,7072.2,7226.947999999999,7196.3,7129.6,7362.76,6922.0
85,7070.8,7222.0520000000015,7197.7,7126.946666666666,7349.333333333333,6922.0
86,7068.2,7234.098000000001,7204.4,7127.946666666668,7380.413333333332,6922.0
87,7067.0,7225.712000000001,7194.3,7130.7333333333345,7362.066666666666,6922.0
88,7067.0,7219.566000000001,7186.0,7124.846666666666,7358.046666666666,6922.0
89,7067.0,7214.4,7185.3,7128.453333333336,7335.82,6922.0
90,7064.4,7219.704000000001,7184.7,7127.74,7355.406666666667,6922.0
91,7064.4,7227.944000000001,7189.8,7127.653333333333,7375.8,6922.0
92,7064.4,7234.762,7199.4,7126.513333333334,7387.806666666666,6922.0
93,7064.4,7238.442,7200.5,7126.406666666668,7395.539999999999,6922.0
94,7064.4,7243.642,7209.0,7129.6,7401.473333333332,6922.0
95,7064.4,7234.2660000000005,7202.7,7125.38,7384.8133333333335,6922.0
96,7062.8,7229.314,7187.7,7121.259999999999,7387.246666666668,6922.0
97,7061.8,7222.842,7192.4,7120.633333333333,7366.18,6922.0
98,7061.8,7214.807999999999,7186.8,7116.133333333334,7349.106666666667,6922.0
99,7061.8,7211.3020000000015,7182.0,7113.586666666667,7346.3066666666655,6922.0
100,7061.8,7218.154000000002,7184.6,7111.9,7366.906666666668,6922.0
101,7059.8,7213.866000000002,7184.8,7110.953333333333,7353.006666666666,6922.0
102,7059.0,7202.610000000002,7181.9,7107.006666666666,7328.38,6922.0
103,7059.0,7201.0740000000005,7180.7,7105.446666666665,7329.139999999999,6922.0
104,7057.8,7194.218000000001,7158.9,7102.246666666668,7329.546666666664,6922.0
105,7057.8,7190.130000000002,7156.1,7100.593333333333,7324.946666666668,6922.0
106,7056.6,7180.892,7149.2,7097.639999999999,7303.92,6922.0
107,7056.6,7177.052000000001,7144.5,7098.606666666668,7298.1866666666665,6922.0
108,7056.6,7185.934000000001,7148.4,7097.946666666668,7323.913333333333,6922.0
109,7055.6,7181.103999999999,7146.3,7097.653333333337,7309.133333333333,6922.0
110,7055.6,7184.942,7145.3,7097.64666666667,7318.360000000001,6922.0
111,7054.2,7186.394,7146.2,7098.586666666668,7324.12,6922.0
112,7053.8,7175.737999999999,7143.2,7095.146666666669,7297.286666666667,6922.0
113,7053.0,7176.675999999998,7139.6,7095.040000000003,7301.046666666666,6922.0
114,7053.0,7175.164,7139.9,7094.913333333335,7301.166666666667,6922.0
115,7053.0,7172.33,7142.3,7094.806666666668,7287.726666666667,6922.0
116,7053.0,7180.8520000000035,7148.9,7095.033333333333,7309.3,6922.0
117,7052.8,7179.674000000001,7149.6,7094.026666666667,7306.666666666666,6922.0
118,7052.4,7176.412000000001,7147.0,7093.120000000001,7300.686666666666,6922.0
119,7052.4,7171.608000000003,7149.2,7092.7266666666665,7284.720000000001,6922.0
120,7050.6,7171.286000000002,7150.9,7091.033333333333,7284.973333333333,6922.0
121,7050.6,7172.4000000000015,7145.7,7089.553333333334,7295.459999999999,6922.0
122,7050.2,7173.960000000002,7139.2,7091.1866666666665,7301.826666666665,6922.0
123,7049.2,7170.692000000001,7139.9,7090.346666666666,7292.646666666666,6922.0
124,7049.2,7169.966,7134.5,7090.359999999999,7293.013333333333,6922.0
125,7047.6,7166.706000000001,7133.4,7089.6866666666665,7287.3200000000015,6922.0
126,7047.6,7161.114,7132.2,7090.459999999999,7269.206666666668,6922.0
127,7047.6,7168.9299999999985,7130.2,7091.6799999999985,7294.546666666667,6922.0
128,7047.0,7167.581999999999,7127.6,7090.506666666666,7294.920000000001,6922.0
129,7047.0,7159.01,7128.6,7089.586666666667,7267.460000000001,6922.0
130,7045.4,7158.933999999999,7131.1,7088.246666666666,7269.413333333333,6922.0
131,7045.2,7169.492,7131.5,7088.106666666665,7297.279999999999,6922.0
132,7045.0,7167.67,7133.7,7088.573333333332,7290.840000000001,6922.0
133,7045.0,7169.666,7135.0,7088.633333333331,7296.026666666668,6922.0
134,7045.0,7168.674000000002,7130.3,7087.26,7297.746666666668,6922.0
135,7043.8,7161.183999999999,7125.8,7086.706666666665,7279.960000000001,6922.0
136,7043.8,7161.604000000002,7125.4,7086.326666666665,7282.486666666667,6922.0
137,7043.8,7160.4800000000005,7125.8,7086.686666666666,7280.659999999999,6922.0
138,7043.8,7162.034,7122.4,7086.366666666666,7288.5666666666675,6922.0
139,7043.6,7152.55,7120.3,7085.42,7260.780000000001,6922.0
140,7043.6,7154.553999999999,7121.4,7084.313333333332,7265.82,6922.0
141,7043.6,7153.136,7123.0,7087.333333333333,7258.533333333333,6922.0
142,7043.6,7150.539999999999,7123.1,7085.420000000001,7250.473333333333,6922.0
143,7043.2,7144.339999999999,7116.5,7084.879999999997,7237.393333333332,6922.0
144,7043.2,7148.003999999999,7116.8,7085.006666666665,7250.206666666667,6922.0
145,7043.2,7149.67,7118.0,7082.786666666667,7256.526666666667,6922.0
146,7043.2,7151.645999999999,7114.4,7081.159999999998,7268.6866666666665,6922.0
147,7043.2,7154.178,7114.1,7082.026666666667,7275.533333333333,6922.0
148,7040.4,7151.764000000001,7115.5,7080.853333333331,7267.866666666666,6922.0
149,7040.0,7151.514,7114.6,7081.706666666663,7266.033333333333,6922.0
150,7039.8,7152.507999999997,7116.0,7080.526666666667,7269.639999999999,6922.0
151,7039.8,7153.301999999999,7110.8,7079.033333333331,7279.5733333333355,6922.0
152,7039.8,7154.593999999999,7111.9,7076.493333333332,7285.18,6922.0
153,7039.8,7155.554000000001,7117.9,7078.073333333332,7284.419999999998,6922.0
154,7038.6,7152.347999999998,7113.4,7077.58,7277.073333333332,6922.0
155,7038.6,7147.918000000001,7112.8,7077.246666666668,7263.7733333333335,6922.0
156,7038.6,7147.187999999999,7111.6,7077.913333333333,7261.6,6922.0
157,7038.6,7149.589999999999,7108.9,7077.26,7273.579999999999,6922.0
158,7038.6,7143.077999999999,7108.7,7075.979999999999,7251.780000000001,6922.0
159,7038.6,7136.74,7108.4,7075.713333333335,7233.6866666666665,6922.0
160,7038.6,7134.787999999999,7106.1,7075.133333333333,7230.219999999999,6922.0
161,7038.6,7142.771999999999,7111.6,7075.793333333332,7250.586666666667,6922.0
162,7038.6,7155.037999999998,7114.7,7075.406666666664,7286.6866666666665,6922.0
163,7038.4,7155.942,7117.3,7074.366666666666,7288.786666666667,6922.0
164,7038.4,7157.639999999998,7119.0,7074.739999999998,7290.4400000000005,6922.0
165,7037.6,7155.019999999999,7118.5,7073.119999999998,7281.553333333332,6922.0
166,7036.4,7153.635999999999,7113.9,7070.673333333332,7283.413333333333,6922.0
167,7036.4,7154.363999999999,7119.2,7070.286666666667,7285.293333333332,6922.0
168,7036.4,7154.325999999999,7118.4,7068.026666666667,7288.786666666669,6922.0
169,7036.4,7146.128,7113.1,7066.960000000001,7269.073333333334,6922.0
170,7036.4,7140.652,7112.1,7067.606666666667,7255.173333333334,6922.0
171,7036.4,7137.534,7110.3,7066.866666666669,7245.526666666668,6922.0
172,7036.4,7143.986,7110.7,7067.826666666666,7264.0666666666675,6922.0
173,7034.8,7136.875999999999,7108.4,7067.046666666667,7244.979999999999,6922.0
174,7032.4,7131.072,7100.4,7064.586666666665,7234.4,6922.0
175,7031.0,7136.017999999999,7098.5,7064.053333333334,7254.5,6922.0
176,7031.0,7145.949999999997,7103.3,7063.993333333334,7280.339999999999,6922.0
177,7030.8,7139.885999999999,7102.4,7063.853333333335,7261.953333333333,6922.0
178,7030.8,7140.199999999999,7100.0,7064.08,7264.046666666666,6922.0
179,7030.8,7137.7919999999995,7104.3,7063.839999999999,7255.0599999999995,6922.0
180,7030.4,7130.431999999999,7099.3,7062.906666666668,7238.966666666665,6922.0
181,7030.4,7135.478,7095.7,7061.8,7257.206666666667,6922.0
182,7030.4,7138.923999999997,7099.7,7062.233333333333,7266.206666666665,6922.0
183,7029.6,7136.75,7095.8,7060.9800000000005,7263.673333333332,6922.0
184,7028.8,7134.632,7099.7,7060.719999999999,7253.960000000001,6922.0
185,7028.8,7143.494000000001,7104.1,7062.426666666666,7271.086666666665,6922.0
186,7028.8,7143.593999999999,7100.5,7062.146666666666,7276.7,6922.0
187,7028.0,7141.397999999999,7097.5,7061.9400000000005,7274.56,6922.0
188,7028.0,7141.508,7098.8,7060.720000000001,7275.68,6922.0
189,7027.0,7142.928000000002,7100.0,7061.466666666665,7277.573333333332,6922.0
190,7027.0,7145.237999999999,7104.8,7063.333333333333,7278.866666666666,6922.0
191,7026.8,7143.714,7105.1,7061.513333333333,7277.326666666666,6922.0
192,7026.8,7144.494000000001,7100.4,7062.559999999998,7281.646666666667,6922.0
193,7026.8,7145.5,7100.0,7061.759999999999,7285.68,6922.0
