gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7431.8,7755.434000000001,7755.1,7607.073333333332,7905.006666666666,6922.0
1,7419.2,7758.398000000001,7762.6,7607.6866666666665,7907.159999999999,6922.0
2,7407.8,7759.911999999999,7763.6,7614.633333333331,7902.2333333333345,6922.0
3,7399.4,7750.692000000001,7755.2,7606.32,7892.58,6922.0
4,7367.6,7755.098,7760.0,7601.4,7905.013333333334,6922.0
5,7345.4,7757.987999999999,7757.8,7608.326666666666,7909.333333333334,6922.0
6,7332.4,7751.582,7756.4,7607.033333333335,7895.553333333332,6922.0
7,7332.4,7750.956000000001,7753.3,7608.1799999999985,7893.2400000000025,6922.0
8,7324.0,7750.768000000001,7752.5,7600.113333333333,7901.2266666666665,6922.0
9,7322.8,7757.722000000002,7757.4,7606.020000000001,7910.806666666668,6922.0
10,7322.6,7755.253999999999,7755.5,7602.2,7910.240000000001,6922.0
11,7319.0,7747.01,7754.1,7601.786666666667,7889.326666666666,6922.0
12,7319.0,7747.124000000001,7756.8,7590.566666666666,7896.346666666666,6922.0
13,7319.0,7759.394,7766.5,7609.606666666667,7907.253333333332,6922.0
14,7319.0,7756.913999999999,7758.8,7609.506666666666,7904.993333333334,6922.0
15,7319.0,7759.1,7763.5,7607.693333333334,7908.6,6922.0
16,7319.0,7754.479999999999,7759.6,7608.333333333333,7899.506666666666,6922.0
17,7319.0,7751.6900000000005,7752.2,7603.953333333334,7901.013333333333,6922.0
18,7319.0,7751.57,7759.4,7604.859999999999,7893.979999999999,6922.0
19,7316.8,7754.532000000001,7757.4,7605.999999999998,7901.086666666667,6922.0
20,7315.8,7752.322,7762.7,7603.806666666666,7895.786666666667,6922.0
21,7313.4,7751.322,7752.8,7600.540000000001,7903.0133333333315,6922.0
22,7310.0,7757.698000000001,7759.1,7608.579999999999,7906.94,6922.0
23,7310.0,7751.908,7761.0,7594.0599999999995,7900.693333333334,6922.0
24,7310.0,7755.651999999999,7758.5,7600.946666666668,7908.866666666667,6922.0
25,7309.6,7754.593999999999,7758.8,7603.946666666666,7903.886666666667,6922.0
26,7309.6,7760.553999999999,7769.5,7612.053333333334,7906.5599999999995,6922.0
27,7309.6,7761.8960000000025,7768.8,7611.073333333334,7909.113333333332,6922.0
28,7309.6,7760.339999999999,7765.7,7613.753333333332,7901.420000000001,6922.0
29,7301.8,7748.357999999998,7752.4,7598.460000000001,7895.693333333334,6922.0
30,7297.4,7754.634000000001,7755.3,7602.506666666668,7911.713333333333,6922.0
31,7294.2,7756.462000000001,7758.8,7602.193333333334,7911.906666666667,6922.0
32,7294.2,7757.614,7765.4,7604.139999999999,7906.42,6922.0
33,7294.2,7763.695999999999,7768.4,7613.866666666667,7912.213333333333,6922.0
34,7294.2,7753.492,7757.3,7605.7733333333335,7899.7266666666665,6922.0
35,7294.2,7752.545999999999,7759.1,7600.373333333332,7905.68,6922.0
36,7293.8,7752.089999999999,7754.7,7595.706666666667,7904.026666666665,6922.0
37,7293.8,7758.005999999999,7763.6,7606.759999999999,7908.293333333333,6922.0
38,7293.8,7750.5160000000005,7762.7,7590.213333333335,7901.119999999998,6922.0
39,7293.8,7757.902,7762.5,7597.353333333334,7915.466666666665,6922.0
40,7293.8,7753.609999999999,7762.3,7602.046666666667,7903.213333333333,6922.0
41,7293.8,7750.517999999999,7758.5,7599.56,7897.213333333335,6922.0
42,7288.2,7755.496000000001,7762.1,7597.9,7909.593333333333,6922.0
43,7288.2,7754.966,7758.2,7609.033333333333,7899.293333333333,6922.0
44,7288.2,7751.147999999999,7757.3,7596.846666666667,7902.486666666667,6922.0
45,7288.2,7756.306000000001,7762.9,7603.826666666666,7906.693333333334,6922.0
46,7288.2,7752.727999999998,7760.0,7595.94,7904.479999999999,6922.0
47,7288.2,7758.567999999999,7765.8,7612.7266666666665,7901.993333333332,6922.0
48,7288.2,7753.316000000002,7757.8,7593.426666666666,7911.946666666668,6922.0
49,7288.2,7757.000000000002,7762.2,7606.1,7904.646666666667,6922.0
50,7288.2,7750.65,7755.0,7606.8133333333335,7890.780000000001,6922.0
51,7288.2,7758.572,7759.8,7608.2733333333335,7909.313333333334,6922.0
52,7288.2,7749.696000000001,7755.4,7597.213333333333,7900.913333333333,6922.0
53,7288.2,7756.498000000002,7765.1,7604.586666666665,7902.566666666666,6922.0
54,7288.2,7749.146000000001,7750.5,7594.286666666665,7906.066666666668,6922.0
