gen,best,mean,median,top 30%,bot 30%,optimal_val
86,7041.0,7437.626419999999,7432.8,7298.704599999999,7582.6813999999995,6922.0
87,7041.0,7435.257519999992,7430.2,7295.587333333325,7581.105666666677,6922.0
88,7039.2,7431.728200000002,7426.0,7291.761066666657,7578.391200000003,6922.0
89,7039.2,7429.723360000013,7423.8,7289.157133333334,7577.470533333343,6922.0
90,7039.2,7425.9880600000015,7420.6,7285.030666666658,7574.0342,6922.0
91,7039.0,7423.192260000005,7417.3,7282.04353333333,7571.94733333334,6922.0
92,7035.4,7419.781859999979,7414.4,7278.527866666671,7568.499600000007,6922.0
93,7035.2,7415.65541999999,7408.8,7274.70366666667,7565.495599999999,6922.0
94,7035.2,7413.079080000005,7406.6,7272.237133333316,7563.159866666667,6922.0
95,7035.2,7411.156899999997,7405.0,7270.023866666651,7561.381266666675,6922.0
96,7035.2,7408.220480000001,7400.7,7267.586733333323,7558.7975333333325,6922.0
97,7034.6,7404.751699999982,7397.0,7265.34466666666,7554.902400000006,6922.0
98,7034.6,7401.107699999988,7391.8,7262.863399999987,7550.683400000006,6922.0
99,7034.6,7400.472739999988,7391.0,7261.801999999989,7551.479400000001,6922.0
