gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7412.2,7747.875999999998,7751.1,7601.539999999999,7895.286666666667,6922.0
1,7401.6,7749.404000000002,7752.0,7597.6866666666665,7900.7266666666665,6922.0
2,7390.4,7754.285999999998,7756.9,7605.653333333334,7901.639999999999,6922.0
3,7383.0,7746.539999999999,7748.6,7596.773333333333,7896.666666666667,6922.0
4,7375.2,7748.910000000001,7750.6,7598.7666666666655,7900.573333333334,6922.0
5,7371.8,7747.1579999999985,7751.4,7598.646666666666,7892.76,6922.0
6,7352.6,7749.83,7753.2,7596.966666666665,7898.706666666667,6922.0
7,7352.6,7746.1320000000005,7756.1,7588.713333333331,7895.713333333333,6922.0
8,7351.4,7748.464,7755.2,7595.253333333336,7897.3133333333335,6922.0
9,7348.8,7743.075999999999,7747.9,7590.726666666667,7891.579999999999,6922.0
10,7348.8,7744.442,7748.9,7596.153333333333,7890.646666666666,6922.0
11,7344.2,7741.236,7747.5,7591.193333333334,7889.326666666668,6922.0
12,7344.2,7745.665999999999,7752.1,7596.26,7890.833333333333,6922.0
13,7344.0,7749.303999999999,7750.5,7597.9,7902.613333333333,6922.0
14,7343.4,7749.936,7750.4,7601.346666666666,7898.879999999999,6922.0
15,7343.4,7749.4259999999995,7755.7,7598.373333333334,7895.306666666668,6922.0
16,7341.0,7751.737999999999,7759.1,7598.219999999999,7899.806666666666,6922.0
17,7341.0,7751.507999999999,7758.8,7591.7,7905.5199999999995,6922.0
18,7341.0,7748.55,7753.3,7596.586666666667,7897.68,6922.0
19,7341.0,7746.314,7753.9,7591.659999999999,7895.733333333333,6922.0
20,7332.4,7752.048,7752.7,7601.326666666668,7902.193333333334,6922.0
21,7332.4,7753.2699999999995,7759.8,7603.5999999999985,7897.673333333334,6922.0
22,7332.4,7752.498,7755.4,7597.626666666668,7905.406666666667,6922.0
23,7331.4,7752.512,7756.2,7603.513333333333,7900.606666666665,6922.0
24,7331.4,7752.200000000003,7762.3,7599.453333333333,7899.493333333334,6922.0
25,7325.2,7749.7,7752.4,7593.106666666668,7905.093333333335,6922.0
26,7324.0,7752.7300000000005,7763.6,7594.133333333333,7903.806666666666,6922.0
27,7324.0,7755.789999999999,7763.8,7593.88,7910.006666666666,6922.0
28,7322.0,7748.454,7753.5,7591.379999999999,7902.833333333331,6922.0
29,7322.0,7749.825999999998,7758.0,7595.9000000000015,7897.586666666665,6922.0
30,7321.6,7750.644,7752.9,7601.146666666666,7900.279999999999,6922.0
31,7321.6,7750.2119999999995,7754.7,7598.219999999999,7900.266666666667,6922.0
32,7320.4,7753.098,7759.2,7596.806666666666,7906.533333333333,6922.0
33,7320.4,7748.052000000001,7748.8,7590.546666666667,7904.346666666666,6922.0
34,7320.4,7742.072,7748.8,7589.620000000001,7885.5666666666675,6922.0
35,7316.6,7747.372000000001,7746.7,7595.039999999999,7902.893333333332,6922.0
36,7316.6,7746.839999999999,7747.9,7603.1933333333345,7891.6799999999985,6922.0
37,7316.6,7749.972000000002,7759.9,7593.086666666667,7899.040000000001,6922.0
