gen,best,mean,median,top 30%,bot 30%,optimal_val
0,7434.0,7739.795999999999,7744.6,7597.360000000001,7881.533333333335,6922.0
1,7415.8,7720.342,7726.8,7574.033333333333,7865.633333333334,6922.0
2,7364.6,7693.767999999999,7702.7,7550.6,7830.773333333333,6922.0
3,7349.0,7675.108,7682.5,7535.326666666666,7810.706666666667,6922.0
4,7337.2,7649.161999999999,7656.0,7510.639999999999,7783.033333333335,6922.0
5,7318.0,7637.226000000001,7645.2,7496.373333333334,7773.040000000001,6922.0
6,7311.4,7614.680000000002,7619.5,7474.793333333333,7749.306666666666,6922.0
7,7299.4,7596.471999999999,7600.3,7454.779999999999,7737.746666666668,6922.0
8,7288.6,7574.748,7577.8,7429.853333333334,7721.746666666668,6922.0
9,7285.6,7553.682000000001,7554.5,7413.846666666667,7697.4800000000005,6922.0
10,7281.2,7537.108,7532.4,7403.4,7676.94,6922.0
11,7267.8,7503.609999999999,7499.6,7384.546666666667,7629.5199999999995,6922.0
12,7265.2,7484.698000000001,7480.9,7364.886666666665,7612.153333333334,6922.0
13,7259.6,7474.192,7472.1,7350.88,7602.993333333334,6922.0
14,7249.4,7462.244000000001,7455.4,7340.280000000001,7596.56,6922.0
15,7246.6,7454.8279999999995,7451.7,7331.92,7590.733333333332,6922.0
16,7244.2,7441.419999999998,7432.7,7325.093333333333,7571.453333333333,6922.0
17,7236.4,7422.43,7409.2,7310.506666666665,7552.946666666666,6922.0
18,7219.2,7409.334000000001,7389.4,7300.1,7541.979999999999,6922.0
19,7216.4,7394.524000000002,7374.6,7293.839999999999,7519.626666666666,6922.0
20,7216.0,7384.540000000001,7359.8,7287.7333333333345,7511.68,6922.0
21,7212.8,7375.118,7356.6,7277.9400000000005,7494.1,6922.0
22,7210.6,7368.221999999999,7351.3,7270.573333333334,7489.539999999999,6922.0
23,7207.2,7363.642,7347.3,7267.326666666666,7483.966666666665,6922.0
24,7204.8,7353.140000000001,7332.1,7261.906666666668,7471.766666666667,6922.0
25,7202.4,7348.035999999998,7327.5,7260.913333333333,7461.353333333334,6922.0
26,7198.2,7338.3499999999985,7316.9,7254.280000000001,7449.933333333334,6922.0
27,7197.8,7335.5199999999995,7309.9,7250.7733333333335,7450.62,6922.0
28,7195.2,7329.177999999998,7310.3,7246.326666666668,7438.966666666665,6922.0
29,7189.2,7324.787999999999,7303.2,7243.153333333334,7435.620000000001,6922.0
30,7187.0,7313.885999999999,7295.8,7236.253333333334,7415.8200000000015,6922.0
31,7185.2,7314.342,7294.1,7236.2,7422.146666666666,6922.0
32,7182.6,7314.523999999999,7287.1,7235.9000000000015,7429.406666666668,6922.0
33,7175.8,7315.509999999999,7288.3,7232.58,7434.0599999999995,6922.0
34,7172.4,7314.7,7285.8,7227.8,7439.686666666666,6922.0
35,7167.8,7316.933999999999,7295.0,7227.573333333332,7438.159999999999,6922.0
36,7167.4,7318.798,7293.5,7229.653333333333,7439.240000000001,6922.0
37,7165.0,7319.274,7296.9,7226.086666666667,7444.0199999999995,6922.0
38,7164.6,7322.35,7290.2,7224.9400000000005,7461.08,6922.0
39,7163.4,7320.401999999999,7292.4,7222.58,7454.886666666667,6922.0
40,7160.6,7309.959999999999,7284.2,7217.946666666666,7433.826666666666,6922.0
41,7157.2,7308.426000000001,7285.8,7219.959999999999,7427.966666666667,6922.0
42,7157.0,7301.136000000001,7277.8,7216.566666666666,7415.3,6922.0
43,7154.2,7300.9580000000005,7275.3,7211.593333333333,7421.873333333334,6922.0
44,7152.2,7299.147999999999,7272.6,7212.053333333334,7419.18,6922.0
45,7152.2,7299.892,7274.6,7210.8133333333335,7418.606666666665,6922.0
46,7148.8,7299.9220000000005,7276.7,7212.306666666666,7418.4800000000005,6922.0
47,7148.6,7299.306,7273.8,7210.839999999999,7421.126666666666,6922.0
48,7139.6,7297.51,7273.2,7207.413333333333,7418.133333333333,6922.0
49,7139.2,7294.391999999998,7270.6,7206.753333333334,7413.386666666667,6922.0
50,7139.2,7297.08,7272.0,7207.206666666667,7416.9800000000005,6922.0
51,7139.2,7292.231999999999,7271.8,7203.593333333333,7409.7733333333335,6922.0
52,7138.2,7290.861999999999,7270.6,7196.62,7415.960000000001,6922.0
53,7138.0,7295.307999999999,7271.2,7197.506666666665,7424.300000000001,6922.0
